id,category,name,price,image,options,description,isAvailable
581,"<>?:""{}|_+",𠜎𠜱𠝹𠱓𠱸𠲖𠳏,2580994337,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,NULL,1/2,false
582,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,Œ„´‰ˇÁ¨ˆØ∏”’,6266773889,!@#$%^&*(),Ω≈ç√∫˜µ≤≥÷,1/2,false
583,-1,"""'""'""''''""",2767385906,"""'""'""''''""",⁰⁴⁵,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,true
584,1E+02,../../../../../../../../../../../etc/passwd%00,5424148163,₀₁₂,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,　,true
585,<img src=x onerror=alert('hi') />,"""""",4664210530,-1/2,null,(╯°□°）╯︵ ┻━┻)  ,true
586,﻿,‪‪test‪,6651521236,田中さんにあげて下さい,1;DROP TABLE users,0.00,false
587,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,␢,2504903549,部落格,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,false
588,"<>?:""{}|_+",../../../../../../../../../../../etc/hosts,2694360120,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣, test ,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,false
589,0.00,1E2,2461231331,-1.00,１２３,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,true
590,␣,-$1.00,7551026638,1/0,,1,false
591,<script>alert('hi')</script>,1E02,1813494504, test ,NULL,!@#$%^&*(),true
592,"""'""'""''''""",-1/2,6687844128,田中さんにあげて下さい,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,nil,false
593,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,åß∂ƒ©˙∆˚¬…æ,3542388629,"""''''""'""",‪‪test‪,"<>?:""{}|_+",true
594,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,₀₁₂,1487308186,åß∂ƒ©˙∆˚¬…æ,１２３,Z̮̞̠͙͔ͅḀ̗̞͈̻̗Ḷ͙͎̯̹̞͓G̻O̭̗̮,false
595,1E2,הָיְתָהtestالصفحات التّحول,8743810445,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",1'; DROP TABLE users--,"<>?:""{}|_+",false
596,パーティーへ行かないか,-1.00,8502132401,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",・(￣∀￣)・:*:,-1.00,false
597,⁦test⁧,‪‪test‪,4402226060,😍,0/0,・(￣∀￣)・:*:,true
598,¡™£¢∞§¶•ªº–≠,œ∑´®†¥¨ˆøπ“‘,2370851285,0.00,../../../../../../../../../../../etc/passwd%00,⁰⁴⁵₀₁₂,false
599,₀₁₂,١٢٣,1226759950,﻿,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",-$1.00,false
600,・(￣∀￣)・:*:,😍,4102014236,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1;DROP TABLE users,false
601,1'; DROP TABLE users--,-$1.00,4290438406,'',␢,../../../../../../../../../../../etc/hosts,false
602,NULL,"__ﾛ(,_,*)",6968925026,␡, ,사회과학원 어학연구소,true
603,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,8050868401,-1.00,null,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",false
604,-$1.00,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,1736102575,-$1.00,'',‫test‫,true
605,‫test‫,"""''''""'""",1640151045,åß∂ƒ©˙∆˚¬…æ,1,🐵 🙈 🙉 🙊,true
606,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,הָיְתָהtestالصفحات التّحول,2321496630,部落格,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,false
607,הָיְתָהtestالصفحات التّحول,‫test‫,2813535483,"__ﾛ(,_,*)",部落格,1E2,false
608,​,사회과학원 어학연구소,8301540588,1/0,-1E2,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,true
609,"""",0/0,9903052156,nil,パーティーへ行かないか,0.00,true
610,１２３,NIL,5308525993,<svg><script>0<1>alert('XSS')</script>,",./;'[]\-=",åß∂ƒ©˙∆˚¬…æ,true
611, test ,,333117969,1'; DROP TABLE users--,🐵 🙈 🙉 🙊,田中さんにあげて下さい,false
612,・(￣∀￣)・:*:,・(￣∀￣)・:*:,7309210955,-1E+02, ,test⁠test‫,false
613,¡™£¢∞§¶•ªº–≠,-1,9109518757,(╯°□°）╯︵ ┻━┻)  ,‫test‫,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",false
614,!@#$%^&*(),1/0,521194805,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,-1,👩🏽,false
615,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,`⁄€‹›ﬁﬂ‡°·‚—±,5167702158,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ", test ,​,true
616,-1E2,/dev/null; touch /tmp/blns.fail ; echo,4755438675,⁰⁴⁵₀₁₂,｀ｨ(´∀｀∩,"<>?:""{}|_+",true
617,😍,😍,175804143, test ,-1,울란바토르,false
618,ÅÍÎÏ˝ÓÔÒÚÆ☃,<svg><script>0<1>alert('XSS')</script>,4504123518,"'""'",̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,true
619,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,NULL,9654716022,⁰⁴⁵,울란바토르,😍,true
620,"'""'",̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,5880864105,/dev/null; touch /tmp/blns.fail ; echo,1'; DROP TABLE users--,␡,false
621,١٢٣,울란바토르,2565704211,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,åß∂ƒ©˙∆˚¬…æ,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,false
622,田中さんにあげて下さい, ,3868609339,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,١٢٣,,false
623,"""""",1'; DROP TABLE users--,2813969708,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,😍,사회과학원 어학연구소,true
624, ,🐵 🙈 🙉 🙊,9000190913,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,() { 0; }; touch /tmp/blns.shellshock1.fail;,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,false
625,1.00, test ,9512625468,1/2,🐵 🙈 🙉 🙊,-1E02,true
626,-1E+02,1'; DROP TABLE users--,2075380554,⁰⁴⁵₀₁₂,1/2,🐵 🙈 🙉 🙊,false
627,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,NULL,9262967693,`⁄€‹›ﬁﬂ‡°·‚—±,œ∑´®†¥¨ˆøπ“‘,-1/2,true
628,울란바토르,0/0,5300494150,() { 0; }; touch /tmp/blns.shellshock1.fail;,$1.00,﻿,true
629,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,1'; DROP TABLE users--,2175353311,(｡◕ ∀ ◕｡),田中さんにあげて下さい,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",false
630,`⁄€‹›ﬁﬂ‡°·‚—±,NULL,9117789089,사회과학원 어학연구소,-1E2, test ,true
631,-1.00,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,634896385,-1E2,-1,⁦test⁧,false
632,部落格,1E2,1014378130,田中さんにあげて下さい,١٢٣,🐵 🙈 🙉 🙊,false
633,‫test‫,1.00,4935684195,NIL,-1E2,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,true
634,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,הָיְתָהtestالصفحات التّحول,1460919931,␢,-1E+02,`⁄€‹›ﬁﬂ‡°·‚—±,false
635,部落格,NIL,5867935628,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧, ,",./;'[]\-=",false
636,-1E+02,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,5239596596,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,/dev/null; touch /tmp/blns.fail ; echo,​,true
637,1,Œ„´‰ˇÁ¨ˆØ∏”’,3079092895,NIL,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,Ω≈ç√∫˜µ≤≥÷,false
638,<script>alert('hi')</script>,・(￣∀￣)・:*:,8410004416,() { 0; }; touch /tmp/blns.shellshock1.fail;,"""""",田中さんにあげて下さい,false
639,"""""",🐵 🙈 🙉 🙊,7805370388,NIL,␡,(｡◕ ∀ ◕｡),true
640,和製漢語,"""'""'""''''""",9867008914,1/0,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,הָיְתָהtestالصفحات التّحول,false
641,1E+02,",./;'[]\-=",2573453404,1,"""""",() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },true
642,-1E02, test ,188426774,¸˛Ç◊ı˜Â¯˘¿,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,true
643,🐵 🙈 🙉 🙊,../../../../../../../../../../../etc/hosts,5519492080,הָיְתָהtestالصفحات التّحول,../../../../../../../../../../../etc/hosts,"""'""'""''''""",true
644,-1,社會科學院語學研究所,9694406623,-1,,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",true
645,1/2,œ∑´®†¥¨ˆøπ“‘,8794886764,-1E2, test ,"""'""'""''''""",true
646,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,"""'""'""''''""",8272827195,ÅÍÎÏ˝ÓÔÒÚÆ☃,'',-1.00,true
647,👩🏽,1;DROP TABLE users,1810484150,NULL,1E02,<script>alert('hi')</script>,false
648,() { 0; }; touch /tmp/blns.shellshock1.fail;,1E2,3859124536,"""",1.00,1/2,false
649,"""""",・(￣∀￣)・:*:,6645078433,᠎,１２３,울란바토르,true
650,¸˛Ç◊ı˜Â¯˘¿,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,6321548351,../../../../../../../../../../../etc/hosts,1E02,<script>alert('hi')</script>,true
651,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,1E+02,8128140579,,"""'""'""''''""",Œ„´‰ˇÁ¨ˆØ∏”’,false
652,1/2,1/0,3989372313,"""''''""'""",NULL,åß∂ƒ©˙∆˚¬…æ,true
653,NULL,1/0,552888592,₀₁₂,̦H̬̤̗̤͝e͜ ̜̥̝̻͍̟́w̕h̖̯͓o̝͙̖͎̱̮ ҉̺̙̞̟͈W̷̼̭a̺̪͍į͈͕̭͙̯̜t̶̼̮s̘͙͖̕ ̠̫̠B̻͍͙͉̳ͅe̵h̵̬͇̫͙i̹͓̳̳̮͎̫̕n͟d̴̪̜̖ ̰͉̩͇͙̲͞ͅT͖̼͓̪͢h͏͓̮̻e̬̝̟ͅ ̤̹̝W͙̞̝͔͇͝ͅa͏͓͔̹̼̣l̴͔̰̤̟͔ḽ̫.͕,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,true
654,１２３,␡,5536822523,｀ｨ(´∀｀∩,¡™£¢∞§¶•ªº–≠,(｡◕ ∀ ◕｡),true
655,<img src=x onerror=alert('hi') />,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",1728620364,⁦test⁧,1,0.00,false
656,-1,'',2071410635,和製漢語,Ω≈ç√∫˜µ≤≥÷,‫test‫,false
657,田中さんにあげて下さい,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },6197908203,사회과학원 어학연구소,¡™£¢∞§¶•ªº–≠,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,true
658,-1/2,../../../../../../../../../../../etc/passwd%00,5387973996,"'""'",👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,true
659,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,Œ„´‰ˇÁ¨ˆØ∏”’,2479955348,-1E+02,1'; DROP TABLE users--,｀ｨ(´∀｀∩,true
660,<svg><script>0<1>alert('XSS')</script>,-$1.00,4277968968,-1E02,ﾟ･✿ヾ╲(｡◕‿◕｡)╱✿･ﾟ,😍,true
661,-1E2,・(￣∀￣)・:*:,5201283888,␡,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,​,true
662,¸˛Ç◊ı˜Â¯˘¿,../../../../../../../../../../../etc/hosts,834379665,-1E2,`⁄€‹›ﬁﬂ‡°·‚—±,!@#$%^&*(),false
663,../../../../../../../../../../../etc/passwd%00,-$1.00,7190549629,test⁠test‫,𠜎𠜱𠝹𠱓𠱸𠲖𠳏,1E2,false
